HID,lon,lat,species,sid,family,category,presence,fraction,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,annualpet,aridityindexthornthwaite,climaticmoistureindex,embergerq,maxtempcoldest,petseasonality,tri,topowet,nontree,bare,tree,etccdi_cdd,etccdi_cwd,etccdi_fd,etccdi_gsl,etccdi_rx1day,etccdi_rx5day,etccdi_sdii,igbp_01,igbp_02,igbp_03,igbp_04,igbp_05,igbp_06,igbp_07,igbp_08,igbp_09,igbp_10,igbp_11,igbp_12,igbp_13,igbp_14,igbp_15,igbp_16
83850,117.501027,37.291981,Alces alces,56003281,Cervidae,LC,0,0,13.298675,11.893334,28.342353,1104.750753,32.845336,-9.116926,41.962262,586.946569,196.849123,4.441198,120.639809,403.904208,16.841531,403.904207,16.841531,13.816895,1147.548286,68.479758,-0.504588,50.498628,27.223124,5782.332411,0.623455,14.75214,71.932729,22.843124,5.224148,57.339812,10.014716,97.671925,256.686529,40.133225,70.049013,6.620202,0,0,0,0,0,0,0,0,0,0.004389,0.000497,0.976398,0.01383,0,0,0.000166
84588,117.519536,44.107709,Alces alces,56003281,Cervidae,LC,1,1,1.19369,13.260461,25.960571,1391.784687,25.144434,-25.974094,51.118529,347.001913,101.141636,2.865352,110.595133,237.022817,9.654091,237.022817,9.654091,1249.083266,774.250472,52.287008,-0.514741,28.005209,-130.489381,5711.421676,29.649764,10.870103,48.935146,45.491139,5.573714,61.681157,6.752493,183.521386,181.845384,27.989912,49.344675,5.094778,0,0,0,0.001905,0,0,0,0.006876,0.000911,0.97407,0,0.015989,0.000249,0,0,0
84998,117.530517,48.130675,Alces alces,56003281,Cervidae,LC,1,1,0.510381,12.712089,22.426143,1621.040684,27.251404,-29.407917,56.659321,239.401741,72.364028,1.999793,117.56763,169.615153,6.016856,169.615153,6.022175,582.100187,779.786844,68.310893,-0.674091,16.772518,-169.399613,6276.676287,2.08975,14.685166,47.998304,49.592419,2.409277,51.072424,6.411451,198.692096,164.893254,26.366463,46.21092,4.697647,0,0,0,0,0,0,0,0,0,0.951371,0.002154,0,0.001823,0,0,0.006296
83602,117.546143,33.175429,Alces alces,56003281,Cervidae,LC,0,0,15.443099,10.43659,28.388592,966.121068,33.489394,-3.262852,36.752246,774.353429,191.703471,22.162443,78.812055,416.038118,72.609567,416.038118,72.609568,18.39399,1114.540671,40.909149,-0.274699,80.82179,56.983968,4767.076446,1.075367,14.506929,68.474383,24.153851,7.371766,36.341155,12.021875,47.436539,305.133408,42.661276,75.965561,6.714457,0,0,0,0,0,0,0,0,0.012505,0.017888,0.022277,0.890104,0.039337,0.00058,0,0
84177,117.556571,40.037423,Alces alces,56003281,Cervidae,LC,0,0,10.873596,12.11985,27.764003,1145.702569,31.233011,-12.415768,43.648779,556.076234,191.200496,3.431226,132.82617,415.245259,11.178764,415.245259,11.178764,123.401599,1033.437978,72.365062,-0.432265,49.719697,-1.429552,5579.216717,27.091785,11.684279,56.402747,31.290198,12.307055,70.160756,11.302362,134.477839,232.148056,43.392242,81.313798,7.102289,0,0,0,0.047962,0.000911,0.009278,0,0.012508,0.087806,0.142644,0.007621,0.589546,0.072068,0,0,8.3e-05
84834,117.616752,46.367927,Alces alces,56003281,Cervidae,LC,1,1,0.288921,13.964237,24.827821,1556.873138,26.80983,-29.434883,56.244712,264.665577,76.780087,2.18632,109.780931,180.014953,8.232634,180.014953,8.232634,890.320726,782.770669,65.735408,-0.645717,18.534645,-164.848151,6215.620679,9.40653,12.692054,57.547913,40.580694,1.871393,54.59045,6.757529,192.811452,171.628945,26.711987,46.960865,4.823664,0,0,0,0,0,0,0,0,0,0.996852,0,0,0,0,0,0.003148
84669,117.667641,44.576157,Alces alces,56003281,Cervidae,LC,1,1,1.187405,13.664273,25.500783,1460.145883,26.133146,-27.452091,53.585237,317.887815,93.663846,2.650362,111.202554,218.248159,8.832052,218.248159,8.832052,1067.020294,793.031205,56.92371,-0.560187,25.363192,-133.515545,5904.663694,13.571977,12.089862,42.572521,56.113094,1.314384,58.717078,6.781902,185.765216,180.064825,27.476466,48.360082,4.977874,0,0,0,0,0,0,0,0,0,0.99503,0,0.000331,0.004639,0,0,0
84259,117.679526,40.507657,Alces alces,56003281,Cervidae,LC,0,0,8.230072,11.723825,26.968699,1153.824113,28.758542,-14.687152,43.445694,547.200971,175.816951,2.458955,125.917467,397.716595,9.078506,397.716595,9.078506,694.63056,939.316608,62.452823,-0.352388,50.42188,-36.00699,5411.115881,79.432962,8.869779,45.271592,18.85914,35.869268,64.814181,9.162571,133.133872,227.005082,41.353864,74.495842,6.723287,0,0,0,0.431364,0.001408,0.008864,0,0.030735,0.376439,0.095932,0.000166,0.047801,0.00729,0,0,0
85080,117.687877,48.592225,Alces alces,56003281,Cervidae,LC,1,1,0.29601,12.713882,22.408719,1626.90957,26.920206,-29.80853,56.728737,256.189191,78.457751,1.811437,119.321003,183.147979,5.845762,183.147979,5.849711,573.77151,769.855516,65.273479,-0.643603,17.912106,-175.686903,6245.976525,3.052054,14.152447,52.970789,45.723174,1.306037,49.990219,6.660035,201.589894,161.758147,26.972602,48.033492,4.730051,0,0,0,0,0,0,0,0,0,0.967785,0.000994,0.000166,0.001905,0,0,0.007619
84505,117.727883,42.779366,Alces alces,56003281,Cervidae,LC,0,0,1.574858,12.568976,26.514563,1276.637237,23.931388,-23.488458,47.419847,431.911745,124.772738,2.997575,110.029057,292.31021,11.575522,292.31021,11.575522,1543.61333,745.768373,44.039309,-0.389333,36.144509,-117.129287,5276.525513,53.759433,9.618775,50.752014,41.959452,7.288534,66.739721,7.452919,168.937418,194.62362,34.625379,61.56885,5.950085,0,0,0,0.027007,0.00232,0,0,0.014415,0.007953,0.928341,0,0.019965,0,0,0,0
83679,117.74531,30.015424,Alces alces,56003281,Cervidae,LC,0,0,15.436432,7.840956,25.004025,861.288671,31.332382,0.010148,31.322233,1654.304666,294.862088,39.494118,54.930893,718.455338,157.319867,607.822393,183.618644,369.914038,1028.802546,3.440437,0.377011,183.464194,65.448315,3950.157327,76.561509,9.110223,34.574581,10.985598,54.439821,29.887427,13.458604,23.883911,338.418733,48.597736,99.796655,7.692588,0.074721,0.021514,0,0.068432,0.446587,0,0,0.345304,0.014894,0.00091,0.000248,0.006454,0.003724,0.017211,0,0
83678,117.746032,29.110695,Alces alces,56003281,Cervidae,LC,0,0,17.129885,8.572898,26.998522,844.908016,33.162891,1.429457,31.733433,1709.382212,304.374734,45.280662,58.66308,795.228651,173.604173,563.866232,223.677056,182.15134,1143.455022,17.361201,0.359854,192.987779,91.166729,4147.08025,42.542984,10.111939,38.381985,12.925487,48.692528,29.937729,14.638716,22.450158,340.122549,50.501321,107.845549,7.837449,0.012104,0.313381,0,0,0.066739,0,0,0.487233,0.087796,0.012353,0.001161,0.000912,0.01683,0.000746,0,8.3e-05
83677,117.752137,28.209002,Alces alces,56003281,Cervidae,LC,0,0,17.746152,8.606834,27.92138,799.08953,33.125648,2.302546,30.823101,1797.075861,318.803014,50.166482,61.576649,864.837404,186.006972,566.40562,248.174898,258.407284,1165.724391,16.919739,0.3695,209.324133,105.687592,3973.962742,55.304144,9.944648,46.578234,14.620668,38.801098,28.908018,15.34398,12.652206,353.573308,55.176467,123.711706,8.281106,0.009523,0.159987,0,0.000497,0.102683,0,0,0.262256,0.395909,0.014906,0.001491,0.021033,0.018301,0.013001,0,0.000166
83681,117.768772,31.835317,Alces alces,56003281,Cervidae,LC,0,0,15.775472,8.969731,26.327355,924.714756,32.908079,-1.110747,34.018826,1080.781336,182.613064,25.778475,55.331998,476.272865,100.913052,476.272865,100.913052,41.372985,1079.30555,16.229713,-0.07134,103.563141,60.519159,4438.573896,9.985748,12.314169,65.304313,20.165238,14.530449,34.538482,12.238073,42.512495,311.15675,43.158302,78.376346,6.806459,0,0,0,0.004974,0.000912,0,0,0.000829,0.075189,0.004311,0.003648,0.706955,0.024206,0.112327,0,0
83675,117.774257,26.413476,Alces alces,56003281,Cervidae,LC,0,0,18.568324,8.324434,31.284015,668.523236,32.015218,5.422358,26.59286,1635.760414,285.648057,40.106402,61.415603,774.411313,153.011244,551.221611,196.010499,449.51702,1217.977921,16.197698,0.291477,217.216268,134.14801,3796.926215,77.65529,8.87735,39.977348,11.618977,48.403675,31.200378,15.862029,9.289449,356.692028,54.299943,122.268675,8.124811,0.003563,0.365512,0,0,0.039609,0,0,0.480196,0.055353,0.025688,0.002486,0.001906,0.024196,0,0,0
162486,117.776122,24.636936,Alces alces,56003281,Cervidae,LC,0,0,20.305416,7.634257,32.670043,596.048097,31.996132,8.650566,23.345566,1219.792842,195.41953,26.106275,59.455418,520.12695,92.276297,397.219681,142.480038,180.117428,1115.551248,41.885315,0.227703,220.431616,159.337862,2807.448494,58.242806,9.764543,49.741953,20.585817,29.67223,34.434611,18.665133,2.196981,363.507669,54.301093,122.77698,7.951221,0,0.167178,0,0,0.000166,8.3e-05,0.000166,0.121365,0.274045,0.013421,0.005716,0.013669,0.181344,0.201143,0,0.002568
84341,117.807073,40.977715,Alces alces,56003281,Cervidae,LC,0,0,8.342837,12.192874,27.111107,1195.625225,29.335208,-15.630773,44.965982,495.200861,155.718141,2.008785,123.683037,357.011116,7.398942,357.011116,7.398942,592.72367,972.135152,64.489789,-0.435757,43.931723,-37.217537,5685.446007,61.033035,9.271856,49.298121,29.956834,20.745044,64.246593,8.429424,138.467661,220.69794,39.411749,70.099945,6.491294,0,0,0,0.077012,0.00058,0.003644,0,0.001822,0.45106,0.189135,8.3e-05,0.246605,0.029894,0,0,0.000166
83767,117.818593,35.958593,Alces alces,56003281,Cervidae,LC,0,0,12.813053,11.122529,28.293569,1033.047606,31.229078,-8.079168,39.308246,752.730724,236.63908,7.981489,110.028303,487.075435,29.237703,487.075435,29.237703,290.030207,1103.968051,55.934126,-0.324362,68.999541,28.257414,5306.521802,28.504502,11.060688,58.880509,35.739599,5.379893,48.387642,10.410272,78.685102,271.843308,42.807438,72.764217,6.650869,0,0,0,0.000497,0.000331,0,0,0,0.000911,0.047718,0.000828,0.820727,0.128241,0,0,0.000746
84751,117.819225,45.044224,Alces alces,56003281,Cervidae,LC,1,1,1.225037,13.839831,25.220135,1497.414351,26.669606,-28.208287,54.877894,300.101441,88.826202,2.168129,111.44883,206.69442,8.034062,206.69442,8.034062,952.2197,808.975232,60.599726,-0.595926,22.945383,-138.730284,6108.687076,9.446844,12.470394,45.156463,53.228233,1.615304,56.813921,6.718007,187.326218,178.993048,26.699883,46.873065,4.838272,0,0,0,0,0,0,0,0,0,0.995114,0,0,0.002236,0,0,0.002567
85161,117.848675,49.05348,Alces alces,56003281,Cervidae,LC,1,1,-0.193134,11.889731,21.337462,1603.396382,25.838925,-29.702434,55.541359,279.545074,85.003076,1.649517,118.871616,199.687674,5.754645,199.687674,6.072386,555.980167,760.789543,62.180836,-0.612816,18.893645,-183.923805,6242.294096,3.678075,14.050796,45.511438,51.803891,2.684671,50.790665,6.854223,205.005366,158.055663,27.359377,49.372458,4.767668,0,0,0,0,0,0,0,0,0,0.730021,0.00058,0,0.007785,0,0,0.012836
84587,117.870794,43.248395,Alces alces,56003281,Cervidae,LC,0,0,3.742567,12.724099,26.733885,1281.758946,26.184171,-21.417007,47.601177,382.021283,114.047947,2.202244,114.165918,265.517591,8.204751,265.517591,8.204751,1126.377464,820.900069,51.103512,-0.508539,31.447535,-97.357044,5612.045525,56.637069,9.533713,45.647925,51.070266,3.281809,66.052504,7.321809,168.411068,195.172378,32.552527,57.635026,5.717142,0,0,0,0.000745,0,0,0,0,0,0.996523,0,0.00207,0.000662,0,0,0
84833,117.974242,45.511897,Alces alces,56003281,Cervidae,LC,1,1,1.194263,14.104309,25.2423,1518.713995,27.267009,-28.607541,55.87455,293.260257,85.984812,2.525938,109.512993,199.220692,8.590282,199.220692,8.590282,856.510078,819.97508,63.179252,-0.621211,21.145639,-143.830083,6268.9185,6.222784,13.325543,48.585694,49.117962,2.296344,58.422376,6.84562,186.572649,178.780911,27.612254,48.561216,4.986354,0,0,0,0,0,0,0,0,0,0.973246,0.000994,0,0.000414,0,8.3e-05,0.022447
85243,118.013016,49.514451,Alces alces,56003281,Cervidae,LC,1,1,-0.404129,12.796525,22.450725,1626.368359,26.006979,-31.002742,57.009721,302.831904,91.736209,1.946752,119.226651,217.422857,6.802809,217.422857,7.153247,578.108981,746.630309,58.603797,-0.57672,20.013377,-193.378048,6203.931877,9.01607,13.07991,39.415375,57.648363,2.936262,50.240801,6.627677,207.804947,155.459411,26.217848,47.381849,4.602467,0,0,0,0,0,0,0,0,0,0.97863,0.000166,0.000248,0.019879,0,0,0.001077
83759,118.01324,28.693393,Alces alces,56003281,Cervidae,LC,0,0,16.994206,8.427277,27.224519,814.354838,32.5389,1.629082,30.909818,1782.335602,311.811857,47.94843,58.739888,830.534352,184.318818,575.082914,240.333542,328.117567,1123.896396,13.767325,0.387594,205.772616,92.505497,3969.60945,71.21721,9.47158,45.988889,14.396656,39.614455,28.988564,14.517936,16.062682,348.136206,52.580027,114.407505,7.986951,0.054582,0.121733,0,0.000331,0.125124,0,0,0.231889,0.402415,0.001737,0.001075,0.006616,0.031839,0.022577,0,0
84668,118.017493,43.717065,Alces alces,56003281,Cervidae,LC,1,0.132903,4.018712,13.325766,27.792846,1277.446644,26.826924,-21.11921,47.946134,365.464954,111.035072,2.091442,115.804094,256.612267,7.368827,256.612267,7.368827,990.417125,833.061137,53.39254,-0.532396,30.020416,-96.696898,5730.6978,37.566703,10.773442,50.973862,46.871898,2.15424,64.818638,7.274276,175.060031,190.487824,30.698639,54.515836,5.494655,0,0,0,8.3e-05,0,0,0,0,0,0.959748,0,0.033212,0.006957,0,0,0
83758,118.019828,27.792985,Alces alces,56003281,Cervidae,LC,0,0,16.171588,8.06996,28.307326,736.061015,30.557562,2.114051,28.443511,1869.09649,339.683837,45.88138,62.2183,892.923122,176.958532,625.746533,230.09883,644.054354,1090.877619,10.066168,0.452151,244.732405,99.759627,3539.796143,103.565865,8.536076,36.460968,10.317794,53.221239,28.678516,15.58447,12.098552,354.689366,56.351683,127.736692,8.416113,0.039705,0.415202,0,0.000497,0.113975,0,0,0.309101,0.098806,0.007792,0.000497,0.003979,0.004725,0.005719,0,0
84258,118.035726,39.642383,Alces alces,56003281,Cervidae,LC,0,0,11.359811,11.63397,27.370572,1130.599649,31.453926,-11.03395,42.487876,605.02189,196.845474,4.039539,128.862423,442.969982,13.485517,442.969982,13.485517,14.173871,1034.385256,69.490469,-0.403887,53.131434,4.010309,5456.240118,1.496014,14.108228,55.313436,40.525104,4.16146,63.528455,9.1479,127.918696,230.816728,41.604661,74.647182,6.732906,0,0,0,0,0,0,0,0,0,0.004722,0.000994,0.753127,0.237843,8.3e-05,0,8.3e-05
83756,118.04114,25.9996,Alces alces,56003281,Cervidae,LC,0,0,18.341744,8.504429,32.969474,633.222157,31.531707,5.741802,25.789904,1536.522065,263.790599,36.15874,59.457677,701.8267,138.056634,542.015268,176.424074,563.832897,1166.307328,20.768044,0.282762,218.155319,134.932448,3473.664377,89.338294,8.715906,44.091198,11.088563,44.820239,30.87131,17.235845,5.345649,360.616058,55.200181,124.292821,7.988273,0.001574,0.328583,0,0,0.026098,0,0,0.480116,0.13488,0.006959,0.00406,0.001077,0.004143,0.009693,0,0
83763,118.053819,32.327149,Alces alces,56003281,Cervidae,LC,0,0,15.434122,9.265179,26.745861,931.018482,32.793185,-1.839336,34.632522,953.963165,197.752785,25.800988,63.227558,451.826963,92.109882,451.826963,92.109883,69.73477,1080.0092,19.805395,-0.098455,99.702665,56.565683,4496.137413,11.38951,12.184989,62.492495,18.75612,18.751385,34.827193,12.074364,44.095955,308.763603,42.885916,76.950587,6.747767,0,0,0,0.034683,0.012085,0,0,0.044036,0.095439,0.020694,0.008443,0.594984,0.017548,0.155368,0,0
84012,118.077024,37.365157,Alces alces,56003281,Cervidae,LC,0,0,13.374645,11.515871,27.855637,1099.964039,32.811072,-8.527989,41.339061,592.253165,196.24087,5.704908,116.860835,397.197031,20.491092,397.197031,20.491092,8.226505,1150.713272,60.674715,-0.497569,50.853757,25.765085,5828.951562,0.593764,14.696863,64.054147,30.455301,5.490552,54.844356,9.443162,95.337443,255.947299,41.856593,71.938858,6.648997,0,0,0,0,0,0,0,0,0.000248,0.028903,0.001573,0.840248,0.118344,0,0,0.000994
83764,118.094228,33.24525,Alces alces,56003281,Cervidae,LC,0,0,15.233833,10.027504,27.642622,960.383591,33.072499,-3.157799,36.230298,788.944408,208.708339,23.899812,84.179806,435.888076,76.138326,435.888076,76.144412,19.596608,1090.851019,40.997053,-0.264073,81.225527,54.837982,4646.199172,2.530929,13.888908,65.765606,25.032998,9.201396,36.218357,11.520117,47.021773,302.991334,43.870264,76.630097,6.751233,0,0,0,0,0,0,0,0,0.012259,0.035865,0.034871,0.801458,0.034043,0.000497,0,0
84914,118.132658,45.979162,Alces alces,56003281,Cervidae,LC,1,1,0.367749,14.18631,25.465921,1527.902711,26.593073,-29.114817,55.70789,297.687416,88.801198,2.644137,110.511165,203.203364,8.896758,203.203364,8.896758,966.893784,783.207239,60.702242,-0.595432,21.443721,-158.069025,6136.809516,16.225353,12.103622,54.303261,44.066005,1.630734,58.134634,7.087123,187.281685,177.246429,28.450584,50.089805,5.076605,0,0,0,0,0,0,0,0,0,0.997846,0,0,0.000331,0,0,0.001823
83765,118.154945,34.167793,Alces alces,56003281,Cervidae,LC,0,0,14.439026,9.96272,27.110486,979.047966,32.309223,-4.341884,36.651106,716.76982,184.279852,17.025522,95.218956,447.430066,58.057863,447.430067,58.903115,24.361282,1089.724185,51.534679,-0.329989,72.547003,47.199932,4794.282971,1.490793,14.132943,64.46333,25.911432,9.625238,41.227487,10.756083,60.97385,286.687121,42.742147,71.939721,6.583487,0,0,0,0,0,0,8.3e-05,0,0.066092,0.008945,0.021285,0.70482,0.07512,0.01027,0,8.3e-05
84750,118.167905,44.185352,Alces alces,56003281,Cervidae,LC,1,0.656124,1.744569,13.610934,26.752862,1373.438698,25.762592,-25.174923,50.937515,366.79454,110.330449,2.918084,113.288853,254.307801,9.839239,254.307801,9.839239,1159.18764,786.334799,50.199356,-0.495872,29.900759,-119.157356,5695.046313,39.945042,10.362845,52.599557,41.765264,5.635179,62.11281,7.101894,180.573546,184.497429,29.493843,51.950829,5.273295,0,0,0,0.019882,0,0,0,0.002734,0.013255,0.94698,0,0.013421,0.003728,0,0,0
85160,118.240715,48.214876,Alces alces,56003281,Cervidae,LC,1,1,-0.089865,13.210635,22.920845,1642.201778,26.916665,-30.722014,57.638679,271.776608,85.652826,2.037097,118.752768,192.964953,6.468447,192.964953,6.595384,639.386245,772.568659,65.165147,-0.641481,17.974429,-176.759332,6267.275347,4.192684,13.776918,50.023313,44.807458,5.169229,50.559724,6.874225,199.697667,163.392165,27.690462,49.098878,4.802326,0,0,0,0,0,0,0,0,0,0.994284,0,0,0.004307,0,0,0.001408
83842,118.279851,30.083002,Alces alces,56003281,Cervidae,LC,0,0,15.058711,7.859368,25.025569,858.405287,30.8491,-0.51086,31.359959,1622.857211,278.421868,40.32705,53.206374,690.193738,156.455801,593.077372,185.799204,426.097335,1008.241603,2.635659,0.386193,183.813964,59.054109,3929.065277,81.264909,9.001229,44.779058,12.240155,42.980787,29.750528,13.780769,24.425906,337.033214,48.824103,100.678923,7.61457,0.048693,0,0,0.058648,0.272999,0,0,0.464703,0.078805,0.002406,0,0.004811,0.008129,0.060805,0,0
83840,118.280098,28.276108,Alces alces,56003281,Cervidae,LC,0,0,16.851997,8.312195,27.631048,779.756934,31.938727,1.895405,30.043322,1788.040803,322.904343,45.861013,60.427967,844.034817,180.435008,584.57779,234.34038,432.723818,1134.659882,12.225375,0.397877,217.522109,99.141246,3861.511385,72.688008,9.22707,45.061341,12.60931,42.329349,28.265027,14.838401,12.212414,353.228689,54.744956,120.648346,8.171503,0.033121,0.216527,0,0.001159,0.156744,0,0,0.308769,0.219922,0.00058,0.000248,0.007121,0.013166,0.042643,0,0
83839,118.286864,27.376924,Alces alces,56003281,Cervidae,LC,0,0,17.962608,8.53631,29.587027,733.530141,32.455591,3.626341,28.82925,1733.913262,326.55998,43.276863,64.544436,848.0473,163.043923,582.250587,213.435838,351.389607,1179.867169,14.877499,0.354782,219.68741,115.998955,3817.384805,64.889718,9.288646,39.761735,11.791565,48.4467,28.693472,15.503798,11.04658,355.374392,56.023954,126.183959,8.327094,0.000166,0.324638,0,0,0.021284,0,0,0.508075,0.098219,0.033209,0.001491,0.005714,0.005797,0.001408,0,0
84996,118.294445,46.446009,Alces alces,56003281,Cervidae,LC,1,1,0.016457,14.313598,24.934741,1586.640057,26.841718,-30.561428,57.403146,294.771586,89.689511,2.708886,111.714903,201.882133,9.118804,201.882133,9.118804,870.981279,781.406836,62.180871,-0.609524,20.40881,-162.361269,6184.001175,9.165067,12.901826,51.729936,46.209086,2.060977,54.529421,6.93408,192.990551,170.84852,27.502072,48.417494,4.865192,0,0,0,0,0,0,0,0,0,0.995279,0,0,0.000166,0,0,0.004556
83838,118.296167,26.480172,Alces alces,56003281,Cervidae,LC,0,0,18.7044,8.090759,30.779596,666.556586,32.023222,5.753901,26.269321,1620.11559,290.081174,39.295368,61.855021,763.612907,146.101443,561.458415,190.667163,409.623317,1189.760612,17.808662,0.285697,215.095059,134.46927,3685.444775,90.611818,8.575634,43.340268,10.980987,45.678745,30.527463,15.576597,7.772732,358.333168,55.318283,123.714446,8.136039,0.000911,0.317647,0,0,0.020795,0,0,0.534217,0.069925,0.024441,0.014085,0.000249,0.007457,0.000166,0,0.000166
162649,118.29849,24.701197,Alces alces,56003281,Cervidae,LC,0,0,20.489708,7.281035,31.383797,602.001612,32.056972,8.871095,23.185876,1137.425674,183.893067,23.951771,59.852482,482.860274,83.200275,373.64815,156.604001,83.237111,1112.672728,38.589597,0.065137,184.096178,161.84813,2859.915114,40.968905,10.517622,51.56414,29.648683,18.787177,33.203936,18.493501,2.448184,363.247466,54.513641,122.282517,7.786072,0,0.06295,0,0,0,8.3e-05,0,0.029984,0.164665,0.034209,0.003396,0.024021,0.342334,0.114222,0,0.002071
