HID,lon,lat,species,sid,family,category,presence,fraction,bio02,bio15,bio19,elevation,aridityindexthornthwaite,maxtempcoldest,tri,topowet,nontree,etccdi_cwd,landcover_igbp
74182,85.814914,28.968889,Ovis ammon,15733,Bovidae,NT,1,1,12.902078,51.581663,108.178257,4958.930791,65.155166,-16.93938,86.588194,8.983034,35.077327,46.721472,10
74183,85.822363,29.873024,Ovis ammon,15733,Bovidae,NT,1,1,14.122385,56.878167,67.306699,5472.222711,63.906728,-52.648738,84.650383,8.900292,34.352445,37.870037,10
74184,85.822773,30.780491,Ovis ammon,15733,Bovidae,NT,1,1,12.851859,45.349372,40.186863,4820.531787,70.439907,-29.881607,54.965021,10.421966,36.115033,33.937138,10
74185,85.813664,31.691627,Ovis ammon,15733,Bovidae,NT,1,1,14.805662,59.199845,19.133356,5094.024409,70.431354,-60.160558,57.152273,9.73238,39.235523,22.416454,10
74186,85.791908,32.606766,Ovis ammon,15733,Bovidae,NT,1,1,15.186918,82.953555,8.156529,5063.014175,72.966909,-75.491427,44.882116,10.08952,41.463089,18.816228,10
74187,85.753532,33.52622,Ovis ammon,15733,Bovidae,NT,1,1,14.825846,102.305432,3.248706,5007.435236,76.20867,-90.377719,30.005386,10.560546,38.499041,16.102494,10
74188,85.693463,34.450247,Ovis ammon,15733,Bovidae,NT,1,1,12.83005,115.285347,2.738382,5481.765776,73.423807,-131.517141,58.102706,9.352946,32.455915,12.422797,16
74189,85.874833,35.342238,Ovis ammon,15733,Bovidae,NT,1,1,14.518465,120.890914,1.470071,5068.365254,79.363133,-127.739113,17.397834,11.306571,32.857989,11.891774,16
74190,86.305104,36.199231,Ovis ammon,15733,Bovidae,NT,1,1,13.79075,125.603901,0.63906,5082.567158,77.987456,-141.954047,26.648839,10.826686,31.228276,10.582895,16
74191,86.722644,37.056057,Ovis ammon,15733,Bovidae,NT,1,1,14.419818,125.775129,0.237742,4566.696277,82.416834,-131.194644,56.881196,9.530981,29.764316,7.445209,16
74192,87.131784,37.911872,Ovis ammon,15733,Bovidae,NT,1,0.551703,12.83663,120.54446,0.527297,3928.454342,85.550492,-113.960086,170.429235,7.719475,26.028766,7.003862,16
74193,87.536134,38.766067,Ovis ammon,15733,Bovidae,NT,0,0,17.448893,95.100622,2.795406,999.337129,97.998307,-8.182459,5.99675,11.959695,12.835011,4.257418,16
74194,87.938753,39.6182,Ovis ammon,15733,Bovidae,NT,0,0,17.471134,89.993117,1.398252,836.956095,98.182139,-5.840796,16.889594,13.558638,6.610057,2.6894,16
74195,88.342277,40.46795,Ovis ammon,15733,Bovidae,NT,0,0,17.174212,83.266256,1.027686,831.864304,97.790292,-5.603595,1.377874,15.106141,6.457749,2.552843,16
74196,88.749016,41.315078,Ovis ammon,15733,Bovidae,NT,0,0,15.192869,90.01623,1.262812,1333.512477,95.178334,-30.632874,14.953536,11.637642,13.820601,1.857055,16
74197,89.161029,42.159404,Ovis ammon,15733,Bovidae,NT,1,1,15.072614,76.18089,2.60339,1043.319155,94.905284,-36.195981,20.549548,11.288675,13.744968,1.928755,16
74262,86.073317,28.481112,Ovis ammon,15733,Bovidae,NT,1,1,13.076442,44.237839,116.920264,5124.685638,69.111921,-22.928707,110.92324,8.508156,34.855234,53.096223,10
74263,86.085152,29.383539,Ovis ammon,15733,Bovidae,NT,1,1,13.475956,51.469117,83.538651,5054.664405,66.704296,-23.369067,98.914646,8.777289,34.285587,44.960014,10
74264,86.091083,30.289123,Ovis ammon,15733,Bovidae,NT,1,1,14.349669,47.420629,49.550338,5241.44773,67.82104,-44.536043,82.147181,9.293068,34.568304,35.746673,10
74265,86.08892,31.198199,Ovis ammon,15733,Bovidae,NT,1,1,14.471824,52.175461,27.438179,4984.576362,70.230756,-45.307672,49.373776,9.89908,36.959213,31.655511,10
74266,86.07591,32.111106,Ovis ammon,15733,Bovidae,NT,1,1,15.028255,68.895606,13.537504,4789.710696,72.791016,-51.590271,40.337442,10.102117,38.795208,20.791249,10
74267,86.048579,33.02817,Ovis ammon,15733,Bovidae,NT,1,1,14.919934,95.695306,5.533635,5141.852491,72.835763,-87.472379,38.567603,10.216152,41.038638,16.04528,10
74268,86.002504,33.949689,Ovis ammon,15733,Bovidae,NT,1,1,15.220785,108.037168,2.965381,5032.717612,76.456834,-99.664039,24.163975,11.131347,40.945527,12.573309,16
74269,85.932029,34.875887,Ovis ammon,15733,Bovidae,NT,1,1,14.374875,118.254341,1.352047,5086.483296,78.447232,-119.500156,22.016308,11.083285,37.952833,12.375342,16
74270,86.373498,35.73112,Ovis ammon,15733,Bovidae,NT,1,1,14.331117,123.256141,0.681161,5035.009339,78.42261,-131.78534,22.168883,10.90006,34.163262,11.265543,16
74271,86.800066,36.586729,Ovis ammon,15733,Bovidae,NT,1,1,13.658584,125.674563,0.787733,4983.843648,77.703941,-141.750561,42.290023,10.221617,32.359842,8.946167,16
74272,87.216428,37.441722,Ovis ammon,15733,Bovidae,NT,1,1,13.989016,123.268892,0.404734,4216.550826,84.312792,-119.370113,98.447419,8.53987,29.252004,7.691947,16
74273,87.626481,38.295386,Ovis ammon,15733,Bovidae,NT,1,0.283663,14.694613,113.089687,0.649429,2555.945014,93.901781,-61.396412,133.507324,8.203708,25.141831,6.680824,16
74274,88.033508,39.147197,Ovis ammon,15733,Bovidae,NT,0,0,17.238397,93.039862,2.537457,844.032557,98.213412,-7.761567,2.082832,13.095839,11.298764,3.264644,16
74275,88.440317,39.996776,Ovis ammon,15733,Bovidae,NT,0,0,17.600897,85.250947,1.106637,824.263108,98.187862,-5.47781,3.655781,14.871279,2.778954,2.697181,16
74276,88.849355,40.843839,Ovis ammon,15733,Bovidae,NT,0,0,16.483042,87.856088,0.536629,1000.753789,97.325178,-15.609764,10.054639,12.851479,4.316935,2.578256,16
74277,89.262786,41.688174,Ovis ammon,15733,Bovidae,NT,1,0.418126,15.525671,80.929776,1.881007,1052.497329,96.228503,-28.679251,18.079194,11.498096,13.16453,1.836543,16
74278,89.682564,42.529617,Ovis ammon,15733,Bovidae,NT,1,0.862308,14.23864,57.970143,1.782302,166.427421,98.398599,-17.922387,17.107597,12.043494,16.642782,1.732742,16
74343,86.328973,27.993619,Ovis ammon,15733,Bovidae,NT,1,0.473508,11.437859,49.872581,114.701735,4540.2585,64.238135,4.365243,245.282731,7.218042,42.033796,56.220007,16
74344,86.344673,28.89442,Ovis ammon,15733,Bovidae,NT,1,1,13.183574,43.638232,94.549595,4972.25502,69.935133,-14.446041,94.72386,8.893093,34.280142,48.227338,10
74345,86.355477,29.798205,Ovis ammon,15733,Bovidae,NT,1,1,13.981344,48.968189,58.709842,5364.681147,67.220515,-43.636458,93.601256,8.758194,35.447248,43.076494,10
74346,86.359444,30.705305,Ovis ammon,15733,Bovidae,NT,1,1,13.287169,49.15807,35.378085,5004.42122,69.406158,-37.409821,78.846526,9.153708,36.262109,33.812651,10
74347,86.354148,31.616058,Ovis ammon,15733,Bovidae,NT,1,1,14.543232,64.800477,18.884124,5031.006513,70.044746,-54.983411,67.368388,9.364617,39.476882,22.470064,10
74348,86.336537,32.530802,Ovis ammon,15733,Bovidae,NT,1,1,15.049992,82.574373,9.080417,4910.312042,72.575092,-65.941373,42.022273,10.051896,41.354268,16.870767,10
74349,86.302748,33.449855,Ovis ammon,15733,Bovidae,NT,1,1,14.973151,102.789486,3.899511,5109.455917,73.505665,-93.661948,30.957244,10.427718,41.232227,16.071703,10
74350,86.247859,34.373492,Ovis ammon,15733,Bovidae,NT,1,1,14.033963,116.251334,2.355678,5319.363,73.816328,-121.096218,40.811168,10.321785,34.791667,12.699275,16
74351,86.434933,35.263868,Ovis ammon,15733,Bovidae,NT,1,1,14.745693,119.567177,1.369487,5015.064435,78.034571,-122.268385,22.80895,11.060464,33.911145,11.773864,16
74352,86.871385,36.117995,Ovis ammon,15733,Bovidae,NT,1,1,13.881805,124.61524,1.085574,5080.698288,76.201381,-138.642052,26.290418,10.676222,31.050466,10.252322,16
74353,87.295685,36.971969,Ovis ammon,15733,Bovidae,NT,1,1,14.240013,127.252926,0.189998,4625.870781,80.985869,-129.491452,44.651387,10.23402,33.333658,7.82432,16
74354,87.712043,37.82495,Ovis ammon,15733,Bovidae,NT,1,1,13.87767,121.083736,0.889544,4231.273378,83.809075,-121.910103,90.895234,8.897602,31.660144,7.439644,16
74355,88.123988,38.676326,Ovis ammon,15733,Bovidae,NT,1,0.066901,15.197681,105.858108,1.382653,1897.562411,95.970602,-40.585188,88.740107,9.112506,19.968499,4.58412,16
74356,88.534521,39.525649,Ovis ammon,15733,Bovidae,NT,0,0,17.526182,88.139523,1.823257,809.896242,98.287838,-5.326092,0.818113,15.008557,9.112372,2.998441,16
74357,88.946238,40.372586,Ovis ammon,15733,Bovidae,NT,0,0,17.170053,81.300276,1.459328,816.587779,98.139866,-6.668795,1.556967,15.118477,2.253345,2.576598,16
74358,89.361423,41.216886,Ovis ammon,15733,Bovidae,NT,0,0,15.078848,91.359688,1.111121,1362.985004,95.873396,-32.533774,17.388016,11.144127,11.949219,2.141247,16
74359,89.782118,42.058357,Ovis ammon,15733,Bovidae,NT,1,1,15.76183,77.707833,1.844759,871.055414,96.862259,-30.1905,16.766452,11.512274,8.461645,1.786456,16
74425,86.601222,28.405631,Ovis ammon,15733,Bovidae,NT,1,1,12.814022,40.500823,96.245078,5124.426094,70.876078,-20.060238,107.271343,8.585843,33.782629,55.674494,16
74426,86.616322,29.307701,Ovis ammon,15733,Bovidae,NT,1,1,13.186607,42.986296,69.412249,4897.45929,69.767047,-11.326134,116.628394,8.364752,36.321625,45.779931,10
74427,86.6257,30.21291,Ovis ammon,15733,Bovidae,NT,1,1,13.903149,47.729114,42.128647,5130.498192,69.529386,-35.70746,85.140987,9.087261,36.845704,40.335798,10
74428,86.62721,31.121593,Ovis ammon,15733,Bovidae,NT,1,1,12.95043,60.713246,24.979969,4875.68308,69.800563,-37.369085,58.545469,9.57255,37.170896,31.651233,10
74429,86.618166,32.034091,Ovis ammon,15733,Bovidae,NT,1,1,14.920792,73.384143,13.796697,4655.783771,71.890925,-43.071085,30.63,10.710552,38.182577,20.553857,10
74430,86.595179,32.950739,Ovis ammon,15733,Bovidae,NT,1,1,14.521381,93.718053,6.342508,4980.365418,72.09747,-77.620407,45.255659,9.815659,40.18681,15.90587,10
74431,86.553958,33.871842,Ovis ammon,15733,Bovidae,NT,1,1,15.098216,107.56794,3.084084,5011.656326,74.538206,-96.417772,27.943067,10.801022,41.122659,12.460164,16
74432,86.489022,34.797645,Ovis ammon,15733,Bovidae,NT,1,1,14.867923,116.184236,1.758794,4990.687505,77.37235,-112.653841,21.659943,11.210184,38.092737,12.50352,16
74433,86.936286,35.649993,Ovis ammon,15733,Bovidae,NT,1,1,14.338254,122.217416,1.196357,5007.992253,76.961351,-127.236063,24.618518,10.755711,33.65069,11.507239,16
74434,87.369294,36.502719,Ovis ammon,15733,Bovidae,NT,1,1,11.495868,125.101291,2.057073,5302.956462,69.988878,-152.327268,64.757989,9.171306,28.521727,8.856471,16
74435,87.792603,37.354845,Ovis ammon,15733,Bovidae,NT,1,1,13.081689,124.465548,1.40877,4782.961739,76.898523,-138.853736,83.27001,9.153615,30.299646,7.859423,16
74436,88.210014,38.205656,Ovis ammon,15733,Bovidae,NT,1,0.999654,14.320577,119.580463,0.596932,3751.407377,87.739986,-103.372824,79.283829,9.162118,29.904177,6.003757,16
74437,88.62474,39.054626,Ovis ammon,15733,Bovidae,NT,0,0,16.058111,99.096308,1.529383,1251.492122,97.516767,-19.414641,47.333924,10.601172,15.995651,3.42051,16
74438,89.039543,39.901363,Ovis ammon,15733,Bovidae,NT,0,0,17.419867,80.153039,1.998226,805.508181,98.334213,-4.148823,1.365743,15.281196,2.27383,2.688149,16
74439,89.456837,40.745575,Ovis ammon,15733,Bovidae,NT,0,0,16.527493,89.696641,0.406864,940.918359,97.827291,-14.103879,7.449904,13.277665,3.947584,2.508411,16
74440,89.878765,41.587037,Ovis ammon,15733,Bovidae,NT,1,0.177437,16.092405,85.486649,1.632592,1216.04638,96.336325,-33.124839,13.467183,11.652483,13.569462,1.800401,16
74506,86.873946,28.817575,Ovis ammon,15733,Bovidae,NT,1,1,13.523211,41.544352,74.244794,4905.558205,73.633969,-7.33746,96.205468,8.602987,33.987761,50.77976,10
74507,86.888096,29.720977,Ovis ammon,15733,Bovidae,NT,1,1,13.929315,49.15615,45.923588,5308.550203,69.074475,-37.566042,89.389136,8.992196,36.130368,41.945858,10
74508,86.895614,30.627675,Ovis ammon,15733,Bovidae,NT,1,1,14.379875,60.11894,29.155412,5066.874195,69.201657,-38.530814,69.034109,9.099015,38.193342,38.539802,10
74509,86.894125,31.53801,Ovis ammon,15733,Bovidae,NT,1,1,13.982501,74.192226,17.33297,4981.851961,68.66226,-50.845141,70.284344,9.396603,37.48112,23.724346,10
74510,86.880651,32.452323,Ovis ammon,15733,Bovidae,NT,1,1,14.97103,88.03599,9.265609,5013.425248,69.922231,-69.928933,49.190483,9.809949,40.395793,16.161843,10
74511,86.851435,33.37094,Ovis ammon,15733,Bovidae,NT,1,1,14.620369,102.425546,4.344167,5063.315921,71.363146,-89.78535,52.154976,9.600569,38.118139,15.883107,10
74512,86.801704,34.294151,Ovis ammon,15733,Bovidae,NT,1,1,14.311624,113.39449,2.858207,5155.093048,73.502767,-110.935688,34.615521,10.561522,37.893922,12.630802,16
74513,86.994426,35.182872,Ovis ammon,15733,Bovidae,NT,1,1,14.53282,118.095054,1.683783,4891.202948,77.42823,-113.924157,17.72512,11.237403,35.174109,12.593954,16
74514,87.436973,36.034092,Ovis ammon,15733,Bovidae,NT,1,1,14.485266,124.122801,1.266794,4971.895488,76.226127,-130.018286,15.778623,11.172687,31.523103,10.693218,16
74515,87.867929,36.885168,Ovis ammon,15733,Bovidae,NT,1,1,13.986314,127.278013,0.111159,4643.53963,79.870095,-125.997162,27.908569,11.070463,33.956721,8.095704,16
74516,88.291393,37.735264,Ovis ammon,15733,Bovidae,NT,1,1,13.11794,122.455617,1.372797,4553.035737,79.197358,-130.518972,62.182284,9.548835,31.51605,7.363974,16
74517,88.710813,38.583767,Ovis ammon,15733,Bovidae,NT,1,0.83966,14.852569,114.406545,1.062135,3164.444755,91.681867,-80.54852,85.66595,9.372565,25.495827,5.481012,16
74518,89.129136,39.43022,Ovis ammon,15733,Bovidae,NT,0,0,17.537655,86.999248,1.426026,839.344672,98.371299,-2.712153,3.766735,13.022741,8.82529,3.067604,16
74519,89.548917,40.27428,Ovis ammon,15733,Bovidae,NT,0,0,17.003602,74.73642,1.91319,800.540337,98.358295,-5.255968,1.044318,15.318862,2.336412,2.414867,16
74520,89.972413,41.115687,Ovis ammon,15733,Bovidae,NT,0,0,15.273964,92.316006,0.574057,1281.689627,96.780687,-29.019175,17.115797,11.397636,12.700168,2.094206,16
74521,90.40165,41.954237,Ovis ammon,15733,Bovidae,NT,1,0.995705,15.846471,84.158134,1.914086,1143.101205,96.359555,-35.942457,11.520268,11.68964,10.901671,1.673811,16
74587,87.128642,28.327793,Ovis ammon,15733,Bovidae,NT,1,1,12.641833,47.702621,75.206063,4905.947831,72.148682,-6.584519,152.033624,7.888027,35.027281,55.869738,10
74588,87.146997,29.229471,Ovis ammon,15733,Bovidae,NT,1,1,13.29129,54.22947,50.399863,4791.883567,71.396963,-2.653358,126.118072,8.175549,36.945689,45.732166,10
74589,87.159813,30.13427,Ovis ammon,15733,Bovidae,NT,1,1,14.481711,62.323033,31.285718,5262.085537,68.884317,-40.405876,89.034524,8.9311,36.342398,38.713958,10
74590,87.164991,31.042526,Ovis ammon,15733,Bovidae,NT,1,1,13.28725,73.307585,20.792586,4855.046923,68.693605,-34.55531,38.757077,10.185649,36.691388,31.691439,10
74591,87.159903,31.954582,Ovis ammon,15733,Bovidae,NT,1,1,14.662428,81.747056,12.917113,4642.574082,69.59452,-41.351836,25.377686,10.868754,39.412691,17.234614,10
74592,87.141251,32.870777,Ovis ammon,15733,Bovidae,NT,1,1,15.124375,95.672657,6.695562,4938.119598,70.253193,-74.23859,31.237347,10.689433,41.391151,15.624665,10
74593,87.104863,33.791429,Ovis ammon,15733,Bovidae,NT,1,1,15.075849,108.013404,3.435634,5000.80653,72.253194,-94.271355,24.695123,11.107111,41.520432,14.27236,10
74594,87.045434,34.716799,Ovis ammon,15733,Bovidae,NT,1,1,14.937068,115.267508,2.584168,4985.95959,75.260363,-109.744282,19.384621,11.220528,39.79272,12.671328,16
74595,87.498416,35.566222,Ovis ammon,15733,Bovidae,NT,1,1,14.347612,121.265453,1.783007,4991.592264,75.111448,-123.335999,27.819312,10.649877,34.941626,12.286911,16
74596,87.937767,36.416023,Ovis ammon,15733,Bovidae,NT,1,1,13.13037,125.628119,1.12075,5050.618547,73.950383,-136.959027,33.905375,10.625494,32.385552,9.178489,16
74597,88.367916,37.265233,Ovis ammon,15733,Bovidae,NT,1,1,13.411562,125.518463,0.371634,4606.449686,79.190387,-126.53045,27.218123,11.1584,28.992133,7.764795,16
74598,88.792567,38.11314,Ovis ammon,15733,Bovidae,NT,1,1,13.937585,119.620445,1.368273,4173.46194,83.373869,-115.177718,73.430353,9.35204,29.453589,6.089379,16
74599,89.21487,38.959211,Ovis ammon,15733,Bovidae,NT,1,0.353824,14.787075,107.250809,0.830739,2364.349741,94.258765,-52.245364,90.528006,8.451225,18.329882,3.512965,16
74600,89.63754,39.803047,Ovis ammon,15733,Bovidae,NT,0,0,17.153036,77.176291,1.872609,795.437786,98.478114,-1.13655,0.514729,14.989669,4.76493,2.434672,16
74601,90.062958,40.644344,Ovis ammon,15733,Bovidae,NT,0,0,16.565288,76.905956,1.648601,807.888131,98.339327,-8.450886,2.387559,14.820905,4.140313,2.493687,16
74602,90.493246,41.482868,Ovis ammon,15733,Bovidae,NT,1,0.043965,16.023843,89.400912,0.93223,1233.044498,96.754265,-31.697064,10.160541,12.078542,11.542374,1.667114,16
74668,87.380674,27.83832,Ovis ammon,15733,Bovidae,NT,1,0.506986,11.370623,68.939019,88.754882,3914.289769,55.986887,38.538011,250.425796,7.276335,45.218397,68.84353,10
74669,87.402725,28.738357,Ovis ammon,15733,Bovidae,NT,1,1,13.064772,60.669715,49.737632,5021.146135,74.227859,-12.207639,102.258994,8.58516,33.26811,51.01035,10
74670,87.420212,29.641342,Ovis ammon,15733,Bovidae,NT,1,1,12.99667,71.374384,31.389401,5175.088302,69.390368,-27.799978,157.455399,7.887608,35.717871,40.912723,10
74671,87.431271,30.547604,Ovis ammon,15733,Bovidae,NT,1,1,14.811421,77.930027,21.55886,5186.846477,67.484779,-43.215014,62.287923,9.5006,36.525867,38.212037,10
74672,87.433581,31.457487,Ovis ammon,15733,Bovidae,NT,1,1,14.000966,83.777735,15.009968,4993.147451,66.501256,-50.3471,69.073728,9.411698,38.410486,24.221566,10
74673,87.424235,32.371333,Ovis ammon,15733,Bovidae,NT,1,1,14.309991,95.160293,8.863937,5208.828995,65.558438,-79.115906,61.230312,9.387005,37.536726,13.481993,10
74674,87.399576,33.289479,Ovis ammon,15733,Bovidae,NT,1,1,14.979669,103.998244,4.755111,5046.38885,69.119616,-87.489551,38.348185,10.17078,41.888739,16.214045,10
74675,87.354977,34.212225,Ovis ammon,15733,Bovidae,NT,1,1,14.750823,113.395409,3.003845,5089.867905,71.876561,-105.895647,25.960741,10.835915,40.360536,12.397971,10
74676,87.553292,35.099254,Ovis ammon,15733,Bovidae,NT,1,1,15.061667,118.16166,2.488212,4938.177413,74.727204,-113.085834,20.795347,11.178667,38.319906,13.347905,16
74677,88.001845,35.947527,Ovis ammon,15733,Bovidae,NT,1,1,13.530021,122.881705,2.025655,4993.4872,74.253859,-127.323206,20.8487,11.055987,32.717235,11.1583,16
74678,88.439355,36.795659,Ovis ammon,15733,Bovidae,NT,1,1,13.609711,125.065985,0.557965,4665.735696,78.475271,-122.547362,29.933622,11.044279,34.896981,8.907952,16
74679,88.869812,37.642821,Ovis ammon,15733,Bovidae,NT,1,1,14.498919,122.716531,0.662206,4320.163993,82.660053,-115.416244,34.745633,10.305256,29.473794,6.603523,16
74680,89.296589,38.488396,Ovis ammon,15733,Bovidae,NT,1,1,14.048035,114.883431,2.098147,3716.082515,87.393062,-96.736499,77.379526,9.135652,27.219689,5.621126,16
74681,89.722575,39.331922,Ovis ammon,15733,Bovidae,NT,0,0,16.574264,97.221164,0.210231,1234.65174,97.960746,-11.616697,16.150943,10.749504,6.615678,2.962717,16
74682,90.150289,40.173046,Ovis ammon,15733,Bovidae,NT,0,0,16.016577,70.875836,1.845753,792.461059,98.552348,-2.460919,0.29209,15.573006,5.777989,2.149645,16
74683,90.581961,41.011497,Ovis ammon,15733,Bovidae,NT,0,0,16.176758,84.380016,1.004965,906.637101,98.05479,-15.529379,9.066254,13.379405,4.578902,2.148476,16
74749,87.655571,28.247598,Ovis ammon,15733,Bovidae,NT,1,1,12.616425,68.572967,50.682404,4889.718743,72.163066,-5.713521,144.439525,8.036718,33.947869,59.270133,16
74750,87.677169,29.148852,Ovis ammon,15733,Bovidae,NT,1,1,13.625456,85.325179,30.981671,4494.500254,72.908392,15.131749,118.126208,8.342277,36.21066,45.074662,10
74751,87.693414,30.053208,Ovis ammon,15733,Bovidae,NT,1,1,13.45423,87.440798,20.550668,5103.435107,68.189667,-29.592991,156.668402,7.838692,35.439369,36.790795,10
74752,87.702249,30.961003,Ovis ammon,15733,Bovidae,NT,1,1,14.375663,87.550825,15.739953,4993.542836,65.853829,-40.888817,59.333722,9.607371,36.716199,33.856028,10
74753,87.701108,31.872582,Ovis ammon,15733,Bovidae,NT,1,1,13.66055,89.898618,11.519556,4690.323845,66.579388,-43.28277,33.264869,10.577456,38.100483,17.623017,10
74754,87.686776,32.788289,Ovis ammon,15733,Bovidae,NT,1,1,14.83688,99.77402,6.867084,5031.939413,66.83654,-78.178676,36.849308,10.370261,40.752924,15.046624,10
74755,87.655201,33.708452,Ovis ammon,15733,Bovidae,NT,1,1,14.524237,111.137194,3.775412,5220.330028,67.347348,-103.335062,40.453854,10.075356,37.842427,14.928236,10
74756,87.601244,34.633351,Ovis ammon,15733,Bovidae,NT,1,1,14.510272,117.095654,2.943628,5135.457397,70.991605,-114.524293,33.766481,10.375313,37.475672,12.62871,16
74757,88.059866,35.479812,Ovis ammon,15733,Bovidae,NT,1,1,13.841701,120.880758,2.619061,5033.764023,72.419276,-122.084646,28.801211,10.524168,37.883474,12.132108,16
74758,88.505465,36.326645,Ovis ammon,15733,Bovidae,NT,1,1,13.130581,123.314411,2.483807,5057.260419,72.207763,-133.154537,28.522697,10.733927,32.216878,9.50952,16
74759,88.942344,37.172894,Ovis ammon,15733,Bovidae,NT,1,1,15.081689,124.135784,0.18534,4346.35244,82.338067,-110.535246,24.304045,11.193363,32.397809,8.513354,16
74760,89.37412,38.017844,Ovis ammon,15733,Bovidae,NT,1,1,14.424165,120.905488,0.462697,3889.914742,86.26248,-98.263364,53.342847,9.898846,28.702365,6.949425,16
